Plot_ID;Genotype;Bloc;Location;Year;protein;tgw;kph;plot_lengt;plot_width;moisture;plot_yld;ave_moist;yld_ton_ha;str_height;screenings;septoria1;heading1;lodging1;mildew1;hagberg;ripen1;node_brek1;vigour;sprout_fld;lodging2;fusarium1;emergence;mildew2;yelow_rst1;septoria2;shedding;fusar_lab;septoria3;heading2;fusarium2;sprout_lab;yellowblot;green_leaf;water_abso;plant_coun;takeall;mnivale;germin;flowerdate;fusar_fld;ripen2;node_brek2;yelow_rst2;flowering;growthstge;brown_rst1;bydv;sprout_fl2
BN_2010_79;Stigg;BN_2010_4;BN;2010;9;43;71,7;26,5;1,85;16,45;45,3;16,72;9,053;70,6;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2010_8;JB Diego;BN_2010_1;BN;2010;NA;NA;NA;26,5;1,85;NA;48,367;16,47;9,695;NA;NA;NA;8;NA;NA;NA;7,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;37;NA;NA;NA;43;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2010_80;Gravitas;BN_2010_4;BN;2010;8;41,8;74,8;26,5;1,85;16,58;47,4;16,81;9,463;78,9;4,2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2010_81;Einstein;BN_2010_4;BN;2010;10;46,9;76,5;26,5;1,85;16,35;43,1;16,44;8,642;75,7;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2010_82;Invicta;BN_2010_4;BN;2010;10;43,2;74,4;26,5;1,85;16,9;47,5;17,13;9,446;82,2;4,2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2010_83;Avatar;BN_2010_4;BN;2010;9;43,9;75,8;26,5;1,85;16,77;50,8;17,1;10,106;80,9;5,1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2010_84;Grafton;BN_2010_4;BN;2010;9;44;77;26,5;1,85;16,22;43,4;16,32;8,715;65,1;5,4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2010_9;Semu 06081;BN_2010_1;BN;2010;NA;NA;NA;26,5;1,85;NA;41,333;16,91;8,242;NA;NA;NA;7;NA;NA;NA;7,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21;NA;NA;NA;32;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_1;Denman;CK_2010_1;CK;2010;9,7;40,3;70,7;24,3;1,85;19,7;46,3;19,45;9,76;55;1,3;NA;NA;NA;NA;NA;6;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_10;JB Diego;CK_2010_1;CK;2010;10,6;53,6;74;24,3;1,85;19,1;50,2;19,1;10,628;65;0,4;NA;NA;NA;NA;NA;5;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_11;Avatar;CK_2010_1;CK;2010;10,2;47,3;72,6;24,3;1,85;20,3;54,8;19,65;11,523;67;1,1;NA;NA;NA;NA;NA;4;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_12;Cordiale;CK_2010_1;CK;2010;11,1;45,2;74,7;24,3;1,85;19,8;50;19,65;10,514;55;0,8;NA;NA;NA;NA;NA;8;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_13;ELS 0849;CK_2010_1;CK;2010;11;44,7;72,2;24,3;1,85;19,9;47,3;19,5;9,965;61;1,7;NA;NA;NA;NA;NA;5;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_14;Edgar;CK_2010_1;CK;2010;11,3;51,2;74,7;24,3;1,85;19,4;47,4;19,5;9,986;72;1,6;NA;NA;NA;NA;NA;5;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_15;CPBT W153;CK_2010_1;CK;2010;11,3;45,1;74,3;24,3;1,85;19,8;47,7;19,55;10,043;57;1;NA;NA;NA;NA;NA;6;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_16;Grafton;CK_2010_1;CK;2010;11;48,3;71,9;24,3;1,85;19,5;46,1;19,45;9,718;53;0,9;NA;NA;NA;NA;NA;8;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_17;SJ 08-53;CK_2010_1;CK;2010;11;47,8;71,3;24,3;1,85;19,5;51,3;19,3;10,834;65;NA;NA;NA;NA;NA;NA;5;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_18;Alves;CK_2010_1;CK;2010;10,1;46,9;75,4;24,3;1,85;19,1;49,1;19,15;10,389;80;0,9;NA;NA;NA;NA;NA;6;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_19;Oakley;CK_2010_1;CK;2010;9,7;49;70,1;24,3;1,85;19,1;51,9;19,45;10,94;60;1,1;NA;NA;NA;NA;NA;4;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_2;Invicta;CK_2010_1;CK;2010;10,1;48,1;69,4;24,3;1,85;20,3;49,4;20,3;10,304;66;1,1;NA;NA;NA;NA;NA;5;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_20;Gravitas;CK_2010_1;CK;2010;9,6;42,9;71,8;24,3;1,85;19,4;51,3;19,6;10,794;62;1,2;NA;NA;NA;NA;NA;4,5;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_21;Semu 06081;CK_2010_1;CK;2010;10,6;44,6;76,6;24,3;1,85;19;46,8;19,4;9,872;68;1,1;NA;NA;NA;NA;NA;6;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_22;CPBT W153;CK_2010_2;CK;2010;NA;NA;NA;24,3;1,85;NA;48,9;19,55;10,295;60;NA;NA;NA;NA;NA;NA;5;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_23;SJ 08-53;CK_2010_2;CK;2010;NA;NA;NA;24,3;1,85;NA;51,9;19,3;10,961;65;NA;NA;NA;NA;NA;NA;5;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_24;Kingdom;CK_2010_2;CK;2010;NA;NA;NA;24,3;1,85;NA;49,7;19,4;10,483;60;NA;NA;NA;NA;NA;NA;8;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_25;Trapez;CK_2010_2;CK;2010;NA;NA;NA;24,3;1,85;NA;53,7;19,6;11,299;68;NA;NA;NA;NA;NA;NA;7;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_26;Grafton;CK_2010_2;CK;2010;NA;NA;NA;24,3;1,85;NA;49,6;19,45;10,456;54;NA;NA;NA;NA;NA;NA;7;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_27;Alchemy;CK_2010_2;CK;2010;NA;NA;NA;24,3;1,85;NA;52,6;19,6;11,067;61;NA;NA;NA;NA;NA;NA;4;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_28;Denman;CK_2010_2;CK;2010;NA;NA;NA;24,3;1,85;NA;51,4;19,45;10,835;54;NA;NA;NA;NA;NA;NA;5;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_29;Stigg;CK_2010_2;CK;2010;NA;NA;NA;24,3;1,85;NA;52,8;19,35;11,144;60;NA;NA;NA;NA;NA;NA;4;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_3;Lion (Wheat);CK_2010_1;CK;2010;10,4;45,7;72,3;24,3;1,85;19,3;49,6;19,2;10,488;68;1,4;NA;NA;NA;NA;NA;5;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_30;SY Epson;CK_2010_2;CK;2010;NA;NA;NA;24,3;1,85;NA;52,1;19,65;10,955;62;NA;NA;NA;NA;NA;NA;4;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_31;Lion (Wheat);CK_2010_2;CK;2010;NA;NA;NA;24,3;1,85;NA;53,2;19,2;11,249;66;NA;NA;NA;NA;NA;NA;4;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_32;Avatar;CK_2010_2;CK;2010;NA;NA;NA;24,3;1,85;NA;56,1;19,65;11,796;70;NA;NA;NA;NA;NA;NA;4;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_33;Oakley;CK_2010_2;CK;2010;NA;NA;NA;24,3;1,85;NA;54,4;19,45;11,467;60;NA;NA;NA;NA;NA;NA;5;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_34;JB Diego;CK_2010_2;CK;2010;NA;NA;NA;24,3;1,85;NA;51,9;19,1;10,988;65;NA;NA;NA;NA;NA;NA;5;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_35;Gravitas;CK_2010_2;CK;2010;NA;NA;NA;24,3;1,85;NA;51,4;19,6;10,815;60;NA;NA;NA;NA;NA;NA;6;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_36;ELS 0849;CK_2010_2;CK;2010;NA;NA;NA;24,3;1,85;NA;47,8;19,5;10,07;64;NA;NA;NA;NA;NA;NA;5;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_37;Edgar;CK_2010_2;CK;2010;NA;NA;NA;24,3;1,85;NA;50;19,5;10,533;77;NA;NA;NA;NA;NA;NA;4;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_38;Cordiale;CK_2010_2;CK;2010;NA;NA;NA;24,3;1,85;NA;49,3;19,65;10,367;55;NA;NA;NA;NA;NA;NA;6,5;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_39;Invicta;CK_2010_2;CK;2010;NA;NA;NA;24,3;1,85;NA;50,1;20,3;10,45;70;NA;NA;NA;NA;NA;NA;4;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_4;Kingdom;CK_2010_1;CK;2010;10,6;48,1;72,7;24,3;1,85;19,4;51,2;19,4;10,8;61;0,7;NA;NA;NA;NA;NA;8;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_40;Semu 06081;CK_2010_2;CK;2010;NA;NA;NA;24,3;1,85;NA;44,6;19,4;9,407;70;NA;NA;NA;NA;NA;NA;5,5;NA;6,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_41;Alves;CK_2010_2;CK;2010;NA;NA;NA;24,3;1,85;NA;50,3;19,15;10,643;79;NA;NA;NA;NA;NA;NA;6;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_42;Einstein;CK_2010_2;CK;2010;NA;NA;NA;24,3;1,85;NA;46;18,75;9,781;61;NA;NA;NA;NA;NA;NA;5,5;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_43;Denman;CK_2010_3;CK;2010;9,8;NA;72,1;24,3;1,85;19,2;49,5;19,45;10,435;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_44;Cordiale;CK_2010_3;CK;2010;10,7;NA;73,8;24,3;1,85;19,5;51;19,65;10,724;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_45;Semu 06081;CK_2010_3;CK;2010;11,3;NA;75,8;24,3;1,85;19,8;46,2;19,4;9,745;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_46;SY Epson;CK_2010_3;CK;2010;10,8;NA;72,2;24,3;1,85;19,5;47,5;19,65;9,988;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_47;Gravitas;CK_2010_3;CK;2010;10,1;NA;70,6;24,3;1,85;19,8;51,2;19,6;10,773;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_48;CPBT W153;CK_2010_3;CK;2010;10,7;NA;74,6;24,3;1,85;19,3;48,8;19,55;10,274;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_49;ELS 0849;CK_2010_3;CK;2010;10;NA;72,5;24,3;1,85;19,1;49,3;19,5;10,386;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_5;Einstein;CK_2010_1;CK;2010;11,1;48,7;73,7;24,3;1,85;18;46;18,75;9,781;62;1,9;NA;NA;NA;NA;NA;7;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_50;Edgar;CK_2010_3;CK;2010;10,4;NA;74,6;24,3;1,85;19,6;49,4;19,5;10,407;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_51;JB Diego;CK_2010_3;CK;2010;9,8;NA;74,2;24,3;1,85;19,1;50,1;19,1;10,607;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_52;SJ 08-53;CK_2010_3;CK;2010;10,2;NA;70,9;24,3;1,85;19,1;50,1;19,3;10,581;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_53;Stigg;CK_2010_3;CK;2010;10;NA;68,4;24,3;1,85;19,5;48,7;19,35;10,279;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_54;Trapez;CK_2010_3;CK;2010;10;NA;72,1;24,3;1,85;19,8;50,8;19,6;10,689;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_55;Kingdom;CK_2010_3;CK;2010;9,9;NA;72,6;24,3;1,85;19,4;51,6;19,4;10,884;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_56;Invicta;CK_2010_3;CK;2010;10;NA;68,9;24,3;1,85;20,3;49,4;20,3;10,304;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_57;Einstein;CK_2010_3;CK;2010;10,8;NA;72,3;24,3;1,85;19,5;46,1;18,75;9,802;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_58;Alves;CK_2010_3;CK;2010;10;NA;75;24,3;1,85;19,2;48,8;19,15;10,325;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_59;Oakley;CK_2010_3;CK;2010;10,1;NA;70,4;24,3;1,85;19,8;52,1;19,45;10,983;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_6;Trapez;CK_2010_1;CK;2010;10,4;48,8;73,1;24,3;1,85;19,4;50,7;19,6;10,668;65;2,2;NA;NA;NA;NA;NA;7;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_60;Avatar;CK_2010_3;CK;2010;9,2;NA;73,9;24,3;1,85;19;54,8;19,65;11,523;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_61;Grafton;CK_2010_3;CK;2010;9,9;NA;72,3;24,3;1,85;19,4;48,2;19,45;10,161;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_62;Alchemy;CK_2010_3;CK;2010;10,1;NA;71,9;24,3;1,85;19,6;49,7;19,6;10,457;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_63;Lion (Wheat);CK_2010_3;CK;2010;9,6;NA;73,5;24,3;1,85;19,1;51,4;19,2;10,869;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_64;CPBT W153;CK_2010_4;CK;2010;NA;NA;NA;24,3;1,85;NA;48,8;19,55;10,274;NA;NA;NA;NA;NA;NA;NA;5;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_65;SY Epson;CK_2010_4;CK;2010;NA;NA;NA;24,3;1,85;NA;48,6;19,65;10,219;NA;NA;NA;NA;NA;NA;NA;6;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_66;Grafton;CK_2010_4;CK;2010;NA;NA;NA;24,3;1,85;NA;45,7;19,45;9,634;NA;NA;NA;NA;NA;NA;NA;7;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_67;Avatar;CK_2010_4;CK;2010;NA;NA;NA;24,3;1,85;NA;54,3;19,65;11,418;NA;NA;NA;NA;NA;NA;NA;4;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_68;SJ 08-53;CK_2010_4;CK;2010;NA;NA;NA;24,3;1,85;NA;49,7;19,3;10,496;NA;NA;NA;NA;NA;NA;NA;5;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_69;ELS 0849;CK_2010_4;CK;2010;NA;NA;NA;24,3;1,85;NA;46,2;19,5;9,733;NA;NA;NA;NA;NA;NA;NA;5;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_7;SY Epson;CK_2010_1;CK;2010;10,7;46,3;72,1;24,3;1,85;19,8;50;19,65;10,514;60;0,9;NA;NA;NA;NA;NA;5;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2010_70;Lion (Wheat);CK_2010_4;CK;2010;NA;NA;NA;24,3;1,85;NA;50,8;19,2;10,742;NA;NA;NA;NA;NA;NA;NA;4;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
